rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,label,user_timestamp,user_review_burst
3,I like em,"They're definitely not double weft. And that's fine. They are human hair cause I got to color them. I bought the blonde ones. But I accidentally colored then pink whoops. But they're good. My natural hair is about shoulder length rn I added a pic of that.. my hair is naturally very thin so if you have thick blunt hair it wont blend and that's the bottom line. Either thin your hair, buy more packs or suck it up.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+PJnXxu3L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+PJnXxu3L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61+PJnXxu3L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HK8EVnYcL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HK8EVnYcL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HK8EVnYcL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61NwvLZWbML._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61NwvLZWbML._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61NwvLZWbML._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gbj7tThQL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gbj7tThQL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61gbj7tThQL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61x+cmcFibL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61x+cmcFibL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61x+cmcFibL._SL256_.jpg'}]",B0719SSFX7,B0719SSFX7,AHHCPBM77M7F6V2KJNK7ENDQ7R7Q,2/19/2020 5:26,0,TRUE,0,99999,99999
1,TERRIBLE PRODUCT,I bought this for my wife. She used it 2 or 3 times and the motor burned up. Of course it is too late to return it by a few weeks so I’m out the money.  Stay as far away from this product  as you can. It made me select one star to submit this or it would be zero.,[],B06Y2D85X5,B06Y2D85X5,AFQL4VDQFQOG2URNR7GEZJV4KPTQ,8/12/2018 16:06,2,TRUE,0,99999,99999
5,It's not hard to used not unlike the donut!,Omg! This is the best for my hair I really2 loved it!,[],B085S4T66X,B085S4T66X,AGJARQBCVUDPTKZSTE6HPVSFXRJQ,9/22/2020 7:33,1,TRUE,0,99999,99999
3,Did not like it at all,It does not have a good water pressure.,[],B01G7SKNC8,B01G7SKNC8,AGEM65E7KMCHSBB3U53GTOD32V5Q,6/15/2017 12:33,0,TRUE,0,99999,99999
4,You actually get what's in the picture!,"I love them. The locs came a day early. The packaging was very cute and compact. No surprises, what you see in the picture, is actually what you get! I for sure thought 1 pack wouldn't be enough so I bought 2 and only used one and had some left over. They look really natural, the color is sooo vibrant, and they feel amazing, so soft. I can't wait to try and curl them.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51a460JCYWL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51a460JCYWL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51a460JCYWL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61YdMT0AObL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61YdMT0AObL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61YdMT0AObL._SL256_.jpg'}]",B0831GSNK5,B0831GSNK5,AE6KDA6ZWUOZCVJXKAQ5KWKAC3RA,3/23/2020 16:13,10,TRUE,0,99999,99999
5,Wonderful Vitamin E cream!,Best cream I have ever used.  It disappears quickly when you apply and leaves your skin very soft and smooth.  It has a faint and desirable odor which disappears as applied.,[],B07K6VJFQH,B07K6VJFQH,AGGOYU4XGTY6FGEZOC4MZRVWLFEA,9/3/2020 21:53,1,TRUE,0,99999,99999
5,The best ever!,This is the best mascara I have ever used! Goes on great and stays on! No smudging. Comes off with water. The price is amazing. My favorite mascara ever! Awesome product!,[],B07JQHQHQ5,B07JQHQHQ5,AGLVKSH2LHJJNBMI67EHF5MRKBRQ,7/20/2021 3:00,0,TRUE,1,99999,99999
5,Worth to buy,Great stuff,[],B08B5F28KM,B08B5F28KM,AHKMVRVIT2LADKVNGSDRA7DGEFBQ,12/13/2021 21:13,0,TRUE,1,99999,99999
1,I’m pissed,When I seen the picture it was the color of my hair when it came it’s a different color I’m pissed Mother’s Day Sunday now I have to run out n buy some more hair a waist of time,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/913QmcNRiqL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/913QmcNRiqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/913QmcNRiqL._SL256_.jpg'}]",B08F4W898P,B08F4W898P,AEXZ4EIWSW7FJL6FU5GAAIK2H6EQ,5/5/2021 15:53,1,TRUE,0,99999,99999
2,Not as i expected,"I didn't know i can get it from 99 cent store for just 5 dollars.  It didn't do a good job as i expected.  The dead skin is not going away,  and it will be the same tomorrow after i use it today.",[],B07YX3D6XP,B07YX3D6XP,AF2TLB6JAQYICCKPEBGDZDBEBXNA,7/13/2020 3:13,0,TRUE,0,99999,99999
5,Excellent for cracked skin on feet!,"I really, really love this stuff! I've always had bad feet, but had never lived in such a dry climate as Nevada. My fingernails all cracked and tore within a couple of weeks of moving here late last summer, and my feet weren't much better. Enter winter. My hands improved with regular trips for a manicure and frequent application of hand lotion, but only this Gold Bond Pedi Smooth cream has helped my feet. I lather it on every night before bed and apply an ""intensive"" form of a Nivea lotion before putting on socks in the morning. My feet are great now, and my manicurist agrees. The Gold Bond was OK on my hands, but it left a weird kind of stickiness on them and I stopped using it for hands. For feet, though, you can't beat it.",[],B06WLLFFFN,B06WLLFFFN,AEUQTMA2MOXMPBWJJJLRFE24N57A,1/15/2019 22:06,1,TRUE,0,99999,99999
5,Absolute fav for brows,"As I makeup artist I have tried so many eyebrows pencils and I was very impressed when I used this for the first time .The quality is fantastic, , and the price is reasonable for what you get. . Creates such natural and wispy looking brows with such minimal effort and It stays put all day! I",[],B083H7G738,B083H7G738,AFGHDTGIC5F6ZDTZBYZGOV2GQUJA,7/2/2020 17:13,0,TRUE,0,99999,99999
5,Five Stars,Amazing hair! Will definitely be reordering!,[],B01BE4ZLW2,B01BE4ZLW2,AFR6M4TCCQNU5WVIAARIDFNKMCTA,12/5/2016 17:46,2,TRUE,1,99999,99999
5,Great buy,Got this for my mom and she loves it,[],B07ZJKVVLW,B07ZJKVVLW,AEW2SG2SUIUTJJBO3I5I46P373JA,1/21/2020 20:53,0,TRUE,0,99999,99999
5,Very good,I love this so much it is color changing I gave one to my sisters and we all are in love with it. It is perfect if you don’t want to wear lipstick but still want a little lip pop of color. It also smells really really good,[],B08D78PHNM,B08D78PHNM,AE6V3ISAW4NLFSX5I5S2NHN7LHOA,2/15/2021 20:13,0,TRUE,0,99999,99999
5,Love them!,Great quality and so pretty! Would definitely recommend.,[],B08TQ7ZJTZ,B08TQ7ZJTZ,AEBVCCRL7BSVFYIAEPNKHAU33JJA,5/6/2021 0:13,0,TRUE,0,99999,99999
5,Go on so easy and beautiful!,"Was so easy to use and the images transfer perfectly and shinny! A little expensive, but worth it.",[],B08HPNHZ8P,B08HPNHZ8P,AEW3TKYLPPA674OK5GD7OSJ3T6TA,8/19/2021 5:13,0,TRUE,1,99999,99999
1,Nice,Photo doesn't show how bright it is.,[],BD7B7TJQ4O,BD7B7TJQ4O,G8CN0C9SM2QFJP2P,4/15/2022 5:20,0,FALSE,1,99999,99999
5,Amazing,Pretty good.,[],B005G461OA,B005G461OA,AQB6J9ME1V13E93Z,12/20/2021 11:33,0,FALSE,1,99999,99999
5,Five Stars,You can never go wrong with clinique. I bought this package to travel with.,[],B0198Q5P8I,B0198Q5P8I,AGA5KZWNB3FMF6RTJHPWSMDYWDVA,4/27/2017 10:46,0,TRUE,0,99999,99999
5,My feet feel pampered,"This is so easy to use. Like many, my feet have been neglected during the pandemic. I'm glad to have found this! My feet feel and look better.",[],B08R5DJGZQ,B08R5DJGZQ,AFO6N4IRLHITEQN3OKOXTRQL5OJA,11/8/2021 2:53,0,FALSE,1,99999,99999
4,Good value,"Worked great, looked beautiful",[],B07ZXXW2P3,B07ZXXW2P3,AGUQLEMHX3L4ORHXEJT27STWQUNA,2/5/2020 2:33,1,TRUE,0,99999,99999
1,smallest lipgloss ever,i orderd this thinking it would be a dupe for the door lip oil. hell nah this is so small don’t get it,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61XRhnGX4lL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61XRhnGX4lL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61XRhnGX4lL._SL256_.jpg'}]",B0BQWG4K9V,B0BQWG4K9V,AEDUDYIMGNZRGOCDVZ42JTWJKWZA,1/30/2023 23:06,0,TRUE,0,99999,99999
5,Great hair for the price. I'll be purchasing on the regular!!!!,Better than store bought,[],B086L7GY7Q,B086L7GY7Q,AHSV3OIZQWVZWK5ICAGC32DYOW2A,12/22/2020 4:06,0,TRUE,1,99999,99999
3,But still disappointed,"It work well ok, but the brush arrived with the brustles bent. For what I paid I'm not that upset. But still disappointed",[],B018K6GHZC,B018K6GHZC,AFIUUVGH2HZSRVHQ3Z5QNY4VYEOA,10/25/2016 18:26,0,TRUE,0,99999,99999
5,I highly recommend it!!!,"This straightener warms up quickly, the warmth is just enough to help my hair do what I want, either straight or curl. It’s easy to use, the display is easy to read and manipulate. I love the look of the tool itself.",[],B08F591JFC,B08F591JFC,AHVPQKDULG2JR36XAPHCPP3BMBTQ,3/6/2021 14:13,0,TRUE,0,99999,99999
5,WELL MADE,I really liked these crown headbands for my granddaughters.  They look like the real thing.,[],B0719KWG8H,B09X9BG4FC,AEAQ4SPWPEKGVBZG5UXEEPNJCLVA,9/24/2020 17:53,0,TRUE,0,99999,99999
4,Rough,Very tough to start.,[],B0105WF7NC,B0105WF7NC,AG2EP6SVOTR6EPPFOQDG3QRIT2AA,1/19/2019 23:20,0,TRUE,1,99999,99999
4,Little glass bottles are what I needed.,I bought these little bottles to fill up my little concotions that I make. It's cheaper than to buy it from the store. The units are about the right size. Maybe a 2.5oz would be good. I forget what the dang TSA limits are. I would give it 5 stars if it came with labels too.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41rqQO1rvRL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41rqQO1rvRL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41rqQO1rvRL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/515o3Yf5qSL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/515o3Yf5qSL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/515o3Yf5qSL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51nHW-lsCqL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51nHW-lsCqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51nHW-lsCqL._SL256_.jpg'}]",B06Y5XQ6SJ,B06Y5XQ6SJ,AHIHZM4FTAJUCPHH46LI7M3ASJ6A,10/22/2019 4:53,1,TRUE,0,99999,99999
1,One Star,Terrible quality. The glue was dried up. Huge disappointment!! Will not buy again!,[],B01N9X6QUK,B01N9X6QUK,AG3NS7IDXFL3SXMSTW43LGOY4HQA,3/17/2018 4:13,1,TRUE,0,99999,99999
5,Great for beard grooming,"These are the best beard combs I've had. Way better than the heavy, bulky, and expensive wooden ones. The comb works great, is comfortable in my pocket, and if I lose it...no big deal, grab another.",[],B071VXDS28,B071VXDS28,AGFQA6J2JFHUFAMMYTJF42GABDZA,10/1/2022 21:33,0,TRUE,0,99999,99999
1,Rude!!,Rude!!,[],B08MXTXM59,B08MXTXM59,AESSI3NRP2KU3HSEFKT6SSKOAISQ,7/7/2021 17:46,0,TRUE,1,99999,99999
5,Five Stars,It's very nice and durable!,[],B00XBRCWSM,B00XBRCWSM,AETEB4KFOCQRQKY6HZ4FBXTWEKVA,3/29/2017 4:00,1,TRUE,1,99999,99999
5,Five Stars,Really intensifies brown eyes beautifully. Full brush gives great coverage with one or two swipes!,[],B01IAEZ6ME,B01IAEZ6ME,AFNFWZPUCZ232S4MA4MB2XHI6XMQ,3/8/2018 23:00,8,TRUE,0,99999,99999
4,This product helped and was fairly comfortable. The elastic band didn't sit in place very ...,I had Bells Palsy after a craniotomy.  My left eye wouldn't close all the way or produce tears leaving my eye very dry.  This product helped and was fairly comfortable.  The elastic band didn't sit in place very well.  I had to readjust a lot.  The foam was comfy but yellowed quickly.  I suspect  it wouldn't last too long.,[],B00JFD620K,B07KYWXBDZ,AFIYXD766E3CNHOY3IM4YB4MTWIQ,9/20/2016 16:46,2,TRUE,0,99999,99999
5,Great product,"I got this product earlier than I expected.  It smells so good, and I really like the color.  Even though I haven't tried it yet, I still think this is a good quality cream blush.  I hope Too Faced won't discontinue it.",[],B07597C7CK,B07597C7CK,AHUAXXJY2QT2QJ4U5B4BSED7EYXA,8/5/2018 3:33,0,TRUE,0,99999,99999
3,Not for all around use too long of needles,Description should have given more info,[],B08SHLKBZN,B08SHLKBZN,AHZ3F53FMWXIMPTEHRY76W6BWLDQ,4/14/2023 11:00,0,TRUE,1,99999,99999
5,Great,"This bubbly, foamy mask is so cool!  I love it!  And it works great!",[],B08GS1G9BH,B08GS1G9BH,AGC7QCUXJISMEA6RKUGWBKYFA3EA,11/21/2020 3:40,0,FALSE,1,99999,99999
4,Four Stars,"Loved this. Although, if I had gotten a shade lighter it would've been perfect.",[],B00FOGXC5U,B00FOGXC5U,AG23CRSFCQRJCU5AFD3JXZRCNOGA,4/21/2015 4:20,0,TRUE,0,99999,99999
2,Not very good,"I bought this as a gift for my niece. The lipstick sets in a cute box but unfortunately it was torn open. Out of all the fall colors they could put in this box...2 were in the brown family and holding them together I think, I THINK they may be two different shades, 4 were the same mauve with a hint of orange, 1 straight mauve, 3 of the same orange, 1 red orange and 1 pink orange. A complete missed opportunity to have 12 DIFFERENT fall colors.  Several lip sticks are cracked, the individual lip stick packaging is horrible. The plastic wrapper around some of the tubes are cut jagged or do not fit properly and I still cannot get over the colors. For the price I wasn't expecting high end quality but I did expect 12 fall related options for a teenager to experiment with. Instead I will keep the two brown shade for quick trips to the store on weekends and donate the ones that aren't cracked.",[],B08GBZGRDQ,B08GBZGRDQ,AHPP4UNTE2WIC2BODXRTPERDOVZA,10/8/2021 10:46,0,TRUE,0,99999,99999
5,Easy to use!,I really like the set because it is very cost effective. Other professional set costs a lot more. Professional scissors normally $50+.<br />The stainless steel for the scissors has good quality.  They cut really well and have good handling in hands.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71beA6f+XdL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71beA6f+XdL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71beA6f+XdL._SL256_.jpg'}]",B087RFYV9P,B087RFYV9P,AFALD2NDNZVJCC5BTZW4GJOD7XNQ,9/23/2020 5:46,0,TRUE,0,99999,99999
1,Wonderful,Great!,[],BQD5GJZS6D,BQD5GJZS6D,00TMCEQE5SWCFXDC,3/28/2023 10:40,0,FALSE,1,99999,99999
5,Good  color and fit,Just received wig and tried it on and that point I liked it. Right color and style.,[],B09WJXPPCB,B09GVKGSD4,AEUUJMR2K3WWFJCFWDJAZUNW3CFQ,7/6/2022 20:40,1,TRUE,0,99999,99999
5,Now you don't need to ask anyone to scrub your back,You,[],B08LDL3ZHD,B08LDL3ZHD,AF7VTSIR6X5TS3QKFOW574XCFOZQ,7/5/2021 21:20,0,TRUE,1,99999,99999
5,Beautiful colors of pua!,These pua's were a hit at our luau with our little girls and their parents! They are prefect for girls ages from 5-9 years old. They preformed a hula number and became a hit. I remember after our show a few little girls who didn't dance came up to me asked if they could of a pua for their hair!!<br />Thank you Youbasically for making these beautiful hair clips! I would of have paid more in shipping fees if I had real ones send from home (Hawaii)  these are the next best thing!<br />Aloha!,[],B00WSE2H3Y,B00WSE2H3Y,AEQHQ432DGNNZLZWD6KOW7XMYDTA,8/6/2016 19:00,1,TRUE,1,99999,99999
4,So when I saw this big bottle I was like why not give this a try,"So this review is going to be a lot different than the orthers because I got this conditioner with the sole purpose of using it on my hair that I use to make my wigs. I make chrocet wigs for a living and I have noticed that the hair after curling it with hot water sometimes the hair feels rough and smells different. So when I saw this big bottle I was like why not give this a try. From other reviews and from reading the ingredients list I have seen that this is not an organic prodcut as cliamed. This sis not a proble for me as I am using it for my wig hair and not my own, Now on to how the prodcut made the hair feel, I have to say the prodcut made the hair feel a little softer and it even gave the hair some shine. The hair also smells great after. I would curl the hair on the rod first then pour the hot water on. I then reove the hair from the rod and then I add a nice size pump of condititer to the hair pile, and let the hair dry. I also believe this has helped the hair hold its curl and control the frizz of the hair.",[],B0190JGPZA,B0190JGPZA,AGBNTNBXN2YBMZW6TXBPEUP44ZAA,4/7/2016 0:46,0,FALSE,1,99999,99999
4,Four Stars,Works good. You just have to monitor the water level.,[],B00N2M8AN2,B00N2M8AN2,AHTQJFXQNPHYWI6NCGNOLMNWHOMA,10/27/2015 18:20,1,TRUE,0,99999,99999
5,Highly recommend,"I received this massage bar by Lush cosmetics as a Christmas gift. My husband and I both have been suffering with plantar fasciitis for many months and have tried everything including injections, boots, insoles etc but nothing worked. After using this bar for a week (we both use it before bed on out feet) the pain is indefinitely diminished. The smell, though some may find too much, I love as well. Bonus of smooth feet that smell great. Highly recommend. Ordered 2 more bars to give as gifts.",[],B01E7PSJHE,B01E7PSJHE,AEMXTK2BTXWPU3MOEALIXXN3DHKA,1/1/2018 23:40,0,FALSE,1,99999,99999
5,Will buy again !! Great hair,Great hair !! Soft and curls good also true to length!!,[],B07S6LL2V4,B07S6LL2V4,AFHPWHJMMGVS7UBK65QSUZVGUFAQ,10/10/2019 17:53,0,TRUE,1,99999,99999
5,This was abysmal but I had fun making it,"Got this for my first time cosplaying as Fushiguro and man, the project on this one took a bit of team work, the spiking took a lot of effort to make it stay but just know, lots of hair gel and touchable hair spray is your friend.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61P8fzshbSL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61P8fzshbSL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61P8fzshbSL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71Zml0EnCHL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Zml0EnCHL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71Zml0EnCHL._SL256_.jpg'}]",B08R8NCMSH,B08R8NCMSH,AGN7IZIROY4EWWEKSNULSIHH3KEQ,4/16/2022 3:33,0,TRUE,0,99999,99999
3,A little dull,Not as sparkly as I'd hoped.,[],B010CNT3TI,B010CNT3TI,AHZXVZECCDWVAHMZO5ORUMYQ4Y6Q,8/4/2016 14:13,0,TRUE,1,99999,99999
1,Not what I ordered - buyer beware.,"I had purchased this previously. Despite people complaining about the pumice/lava rock, I rather liked the soap bar and the smell. So much so, that when I ran out I came right back to my order history and ordered it again. Much to my dismay the product that came was different. Gone were the exfoliating bits, and the scent, and now there was an offensive patchouli and citrus smell. I quickly logged onto the Amazon page to verify I wasn't going crazy, and low and behold the description now said &#34;patchouli, orange and lavender&#34; instead of &#34;subtle notes of woods, leather, and musk&#34;. I logged onto the manufacturers website, and they still had pictures of the old bar, but their website was now updated to the new scent as well.<br /><br />I wouldn't mind if they changed their product, but I feel like going to a polar opposite (subtle wood, leather and musk to strong offensive patchouli, orange and lavender) experience is borderline bait and switch.",[],B00IPRGRW0,B00IPRGRW0,AFNLFXQ5UZRZXBDBT3JCZCPXO7GQ,9/28/2015 19:53,3,TRUE,0,99999,99999
